# id	zone_id	english_name	english_country	english_sort	chinese_name	chinese_country	chinese_sort	search_aliases
201001003	America/Fortaleza	Fortaleza	Brazil	Fortaleza	福塔雷萨	巴西	fu ta lei sa	fortaleza | 福塔雷萨 fortaleza futaleisa | ftls | 塔雷萨 taleisa 雷萨 leisa 萨 sa | brazil | 巴西 brazil baxi | bx | 西 xi
201001004	Africa/Blantyre	Blantyre	Malawi	Blantyre	布兰太尔	马拉维	bu lan tai er	blantyre | 布兰太尔 blantyre bulantaier | blte | 兰太尔 lantaier 太尔 taier 尔 er | malawi | 马拉维 malawi malawei | mlw | 拉维 lawei 维 wei
201001005	America/Grenada	Grenada	Grenada	Grenada	格林纳达	格林纳达	ge lin na da	grenada | 格林纳达 grenada gelinnada | glnd | 林纳达 linnada 纳达 nada 达 da
201001006	America/Guatemala	Guatemala City	Guatemala	Guatemala City	危地马拉	危地马拉	wei di ma la	guatemala city | 危地马拉 guatemala city weidimala | gc | wdml | city | 地马拉 dimala 马拉 mala 拉 la | guatemala | 危地马拉 guatemala weidimala
201001007	America/Guyana	Guyana	Guyana	Guyana	圭亚那	圭亚那	gui ya na	guyana | 圭亚那 guyana guiyana | gyn | 亚那 yana 那 na
201000131	America/Halifax	Halifax	Canada	Halifax	哈利法克斯	加拿大	ha li fa ke si	halifax | 哈利法克斯 halifax halifakesi | hlfks | 利法克斯 lifakesi 法克斯 fakesi 克斯 kesi 斯 si | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201000421	America/Havana	Havana	Cuba	Havana	哈瓦那	古巴	ha wa na	havana | 哈瓦那 havana hawana | hwn | 瓦那 wana 那 na | cuba | 古巴 cuba guba | gb | 巴 ba
201001008	America/Indiana/Indianapolis	Indianapolis	United States	Indianapolis	印第安纳波利斯	美国	yin di an na bo li si	indianapolis | 印第安纳波利斯 indianapolis yindiannabolisi | ydanbls | 第安纳波利斯 diannabolisi 安纳波利斯 annabolisi 纳波利斯 nabolisi 波利斯 bolisi 利斯 lisi 斯 si | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001009	America/Indiana/Knox	Knox	United States	Knox	诺克斯	美国	nuo ke si	knox | 诺克斯 knox nuokesi | nks | 克斯 kesi 斯 si | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001010	America/Indiana/Marengo	Marengo	United States	Marengo	马伦戈	美国	ma lun ge	marengo | 马伦戈 marengo malunge | mlg | 伦戈 lunge 戈 ge | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001011	America/Indiana/Petersburg	Petersburg	United States	Petersburg	彼得斯堡	美国	bi de si bao	petersburg | 彼得斯堡 petersburg bidesibao | bdsb | 得斯堡 desibao 斯堡 sibao 堡 bao | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001012	Africa/Brazzaville	Brazzaville	Congo	Brazzaville	布拉柴维尔	刚果共和国	bu la chai wei er	brazzaville | 布拉柴维尔 brazzaville bulachaiweier | blcwe | 拉柴维尔 lachaiweier 柴维尔 chaiweier 维尔 weier 尔 er | congo | 刚果共和国 congo gangguogongheguo | ggghg | 果共和国 guogongheguo 共和国 gongheguo 和国 heguo 国 guo
201001013	America/Indiana/Tell_City	Tell City	United States	Tell City	特尔城	美国	te er cheng	tell city | 特尔城 tell city teercheng | tc | tec | city | 尔城 ercheng 城 cheng | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001014	America/Indiana/Vevay	Vevay	United States	Vevay	韦韦	美国	wei wei	vevay | 韦韦 vevay weiwei | ww | 韦 wei | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001015	America/Indiana/Vincennes	Vincennes	United States	Vincennes	温森斯	法国	wen sen si	vincennes | 温森斯 vincennes wensensi | wss | 森斯 sensi 斯 si | united states | 法国 united states faguo | us | fg | states | 国 guo
201001016	America/Indiana/Winamac	Winamac	United States	Winamac	威纳马克	美国	wei na ma ke	winamac | 威纳马克 winamac weinamake | wnmk | 纳马克 namake 马克 make 克 ke | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000841	America/Jamaica	Kingston	Jamaica	Kingston	金斯敦	牙买加	jin si dun	kingston | 金斯敦 kingston jinsidun | jsd | 斯敦 sidun 敦 dun | jamaica | 牙买加 jamaica yamaijia | ymj | 买加 maijia 加 jia
201000844	America/La_Paz	Nuestra Señora de La Paz	Bolivia	Nuestra Señora de La Paz	拉巴斯	玻利维亚	la ba si	nuestra señora de la paz | 拉巴斯 nuestra señora de la paz labasi | nsdlp | lbs | señoradelapaz delapaz lapaz paz | 巴斯 basi 斯 si | bolivia | 玻利维亚 bolivia boliweiya | blwy | 利维亚 liweiya 维亚 weiya 亚 ya
201000593	America/Lima	Lima	Peru	Lima	利马	秘鲁	li ma	lima | 利马 lima lima | lm | 马 ma | peru | 秘鲁 peru milu | ml | 鲁 lu
201000039	America/Los_Angeles	Los Angeles	United States	Los Angeles	洛杉矶	美国	luo shan ji	los angeles | 洛杉矶 los angeles luoshanji | la | lsj | angeles | 杉矶 shanji 矶 ji | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001017	America/Louisville	Louisville	United States	Louisville	路易斯维尔	美国	lu yi si wei er	louisville | 路易斯维尔 louisville luyisiweier | lyswe | 易斯维尔 yisiweier 斯维尔 siweier 维尔 weier 尔 er | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000756	America/Managua	Managua	Nicaragua	Managua	马那瓜	尼加拉瓜	ma na gua	managua | 马那瓜 managua managua | mng | 那瓜 nagua 瓜 gua | nicaragua | 尼加拉瓜 nicaragua nijialagua | njlg | 加拉瓜 jialagua 拉瓜 lagua 瓜 gua
201000381	Africa/Cairo	Cairo	Egypt	Cairo	开罗	埃及	kai luo	cairo | 开罗 cairo kailuo | kl | 罗 luo | egypt | 埃及 egypt aiji | aj | 及 ji
201001018	America/Martinique	Martinique	Martinique	Martinique	马提尼克	马提尼克	ma ti ni ke	martinique | 马提尼克 martinique matinike | mtnk | 提尼克 tinike 尼克 nike 克 ke
201001019	America/Mendoza	Mendoza	Argentina	Mendoza	门多萨	阿根廷	men duo sa	mendoza | 门多萨 mendoza menduosa | mds | 多萨 duosa 萨 sa | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001020	America/Metlakatla	Metlakatla	United States	Metlakatla	梅特拉卡特拉	美国	mei te la ka te la	metlakatla | 梅特拉卡特拉 metlakatla meitelakatela | mtlktl | 特拉卡特拉 telakatela 拉卡特拉 lakatela 卡特拉 katela 特拉 tela 拉 la | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000484	America/Mexico_City	Mexico City	Mexico	Mexico City	墨西哥城	墨西哥	mo xi ge cheng	mexico city | 墨西哥城 mexico city moxigecheng | mc | mxgc | city | 西哥城 xigecheng 哥城 gecheng 城 cheng | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201001021	America/Monterrey	Monterrey	Mexico	Monterrey	蒙特雷	墨西哥	meng te lei	monterrey | 蒙特雷 monterrey mengtelei | mtl | 特雷 telei 雷 lei | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201000438	America/Montevideo	Montevideo	Uruguay	Montevideo	蒙得维的亚	乌拉圭	meng de wei de ya	montevideo | 蒙得维的亚 montevideo mengdeweideya | mdwdy | 得维的亚 deweideya 维的亚 weideya 的亚 deya 亚 ya | uruguay | 乌拉圭 uruguay wulagui | wlg | 拉圭 lagui 圭 gui
201000120	America/Montreal	Montreal	Canada	Montreal	蒙特利尔	加拿大	meng te li er	montreal | 蒙特利尔 montreal mengtelier | mtle | 特利尔 telier 利尔 lier 尔 er | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001022	America/Nassau	Nassau	Bahamas	Nassau	拿骚	巴哈马群岛	na sao	nassau | 拿骚 nassau nasao | ns | 骚 sao | bahamas | 巴哈马群岛 bahamas bahamaqundao | bhmqd | 哈马群岛 hamaqundao 马群岛 maqundao 群岛 qundao 岛 dao
201000071	America/New_York	New York	United States	New York	纽约	美国	niu yue	new york | 纽约 new york niuyue | ny | york | 约 yue | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000786	Africa/Casablanca	Casablanca	Morocco	Casablanca	卡萨布兰卡	摩洛哥	ka sa bu lan ka	casablanca | 卡萨布兰卡 casablanca kasabulanka | ksblk | 萨布兰卡 sabulanka 布兰卡 bulanka 兰卡 lanka 卡 ka | morocco | 摩洛哥 morocco moluoge | mlg | 洛哥 luoge 哥 ge
201001023	America/North_Dakota/Center	Center	United States	Center	森特	美国	sen te	center | 森特 center sente | st | 特 te | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001024	America/North_Dakota/New_Salem	New Salem	United States	New Salem	新塞勒姆	美国	xin sai le mu	new salem | 新塞勒姆 new salem xinsailemu | ns | xslm | salem | 塞勒姆 sailemu 勒姆 lemu 姆 mu | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000773	America/Panama	Panama City	Panama	Panama City	巴拿马城	巴拿马	ba na ma cheng	panama city | 巴拿马城 panama city banamacheng | pc | bnmc | city | 拿马城 namacheng 马城 macheng 城 cheng | panama | 巴拿马 panama banama | bnm | 拿马 nama 马 ma
201001025	America/Phoenix	Phoenix	United States	Phoenix	菲尼克斯	美国	fei ni ke si	phoenix | 菲尼克斯 phoenix feinikesi | fnks | 尼克斯 nikesi 克斯 kesi 斯 si | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001026	America/Port_of_Spain	Port of Spain	Trinidad and Tobago	Port of Spain	西班牙港	特立尼达和多巴哥	xi ban ya gang	port of spain | 西班牙港 port of spain xibanyagang | pos | xbyg | ofspain spain | 班牙港 banyagang 牙港 yagang 港 gang | trinidad and tobago | 特立尼达和多巴哥 trinidad and tobago telinidaheduobage | tat | tlndhdbg | andtobago tobago | 立尼达和多巴哥 linidaheduobage 尼达和多巴哥 nidaheduobage 达和多巴哥 daheduobage 和多巴哥 heduobage 多巴哥 duobage 巴哥 bage 哥 ge
201000834	America/Port-au-Prince	Port-au-Prince	Haiti	Port-au-Prince	太子港	海地	tai zi gang	port-au-prince | 太子港 port-au-prince taizigang | pap | tzg | auprince prince | 子港 zigang 港 gang | haiti | 海地 haiti haidi | hd | 地 di
201001027	America/Santo_Domingo	Santo Domingo	Dominican Republic	Santo Domingo	圣多明戈	多米尼加共和国	sheng duo ming ge	santo domingo | 圣多明戈 santo domingo shengduomingge | sd | sdmg | domingo | 多明戈 duomingge 明戈 mingge 戈 ge | dominican republic | 多米尼加共和国 dominican republic duominijiagongheguo | dr | dmnjghg | republic | 米尼加共和国 minijiagongheguo 尼加共和国 nijiagongheguo 加共和国 jiagongheguo 共和国 gongheguo 和国 heguo 国 guo
201000242	America/Sao_Paulo	São Paulo	Brazil	São Paulo	圣保罗	巴西	sheng bao luo	são paulo | 圣保罗 são paulo shengbaoluo | sp | sbl | paulo | 保罗 baoluo 罗 luo | brazil | 巴西 brazil baxi | bx | 西 xi
201001028	America/St_Johns	St. Johns	Canada	St. Johns	圣约翰	加拿大	sheng yue han	st. johns | 圣约翰 st. johns shengyuehan | sj | syh | johns | 约翰 yuehan 翰 han | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001029	Africa/Conakry	Conakry	Guinea	Conakry	科纳克里	几内亚	ke na ke li	conakry | 科纳克里 conakry kenakeli | knkl | 纳克里 nakeli 克里 keli 里 li | guinea | 几内亚 guinea jineiya | jny | 内亚 neiya 亚 ya
201001030	America/St_Kitts	St. Kitts	The Federation of Saint Kitts and Nevis	St. Kitts	圣基茨	圣基茨和尼维斯联邦	sheng ji ci	st. kitts | 圣基茨 st. kitts shengjici | sk | sjc | kitts | 基茨 jici 茨 ci | the federation of saint kitts and nevis | 圣基茨和尼维斯联邦 the federation of saint kitts and nevis shengjiciheniweisilianbang | tfoskan | sjchnwslb | federationofsaintkittsandnevis ofsaintkittsandnevis saintkittsandnevis kittsandnevis andnevis nevis | 基茨和尼维斯联邦 jiciheniweisilianbang 茨和尼维斯联邦 ciheniweisilianbang 和尼维斯联邦 heniweisilianbang 尼维斯联邦 niweisilianbang 维斯联邦 weisilianbang 斯联邦 silianbang 联邦 lianbang 邦 bang
201001031	America/St_Lucia	St. Lucia	St Lucia	St. Lucia	圣卢西亚	圣卢西亚	sheng lu xi ya	st. lucia | 圣卢西亚 st. lucia shengluxiya | sl | slxy | lucia | 卢西亚 luxiya 西亚 xiya 亚 ya | st lucia | 圣卢西亚 st lucia shengluxiya
201001032	America/St_Thomas	St. Thomas	US Virgin Islands	St. Thomas	圣托马斯	美属维尔京群岛	sheng tuo ma si	st. thomas | 圣托马斯 st. thomas shengtuomasi | st | stms | thomas | 托马斯 tuomasi 马斯 masi 斯 si | us virgin islands | 美属维尔京群岛 us virgin islands meishuweierjingqundao | uvi | mswejqd | virginislands islands | 属维尔京群岛 shuweierjingqundao 维尔京群岛 weierjingqundao 尔京群岛 erjingqundao 京群岛 jingqundao 群岛 qundao 岛 dao
201001033	America/Tijuana	Tijuana	Mexico	Tijuana	蒂华纳	墨西哥	di hua na	tijuana | 蒂华纳 tijuana dihuana | dhn | 华纳 huana 纳 na | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201000138	America/Toronto	Toronto	Canada	Toronto	多伦多	加拿大	duo lun duo	toronto | 多伦多 toronto duolunduo | dld | 伦多 lunduo 多 duo | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201000144	America/Vancouver	Vancouver	Canada	Vancouver	温哥华	加拿大	wen ge hua	vancouver | 温哥华 vancouver wengehua | wgh | 哥华 gehua 华 hua | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201000149	America/Winnipeg	Winnipeg	Canada	Winnipeg	温尼伯	加拿大	wen ni bo	winnipeg | 温尼伯 winnipeg wennibo | wnb | 尼伯 nibo 伯 bo | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001200	Antarctica/South_Pole	South Pole		South Pole	南极		nan ji	south pole | 南极 south pole nanji | sp | nj | pole | 极 ji
201001035	Arctic/Longyearbyen	Longyearbyen	Norway	Longyearbyen	朗伊尔城	挪威	lang yi er cheng	longyearbyen | 朗伊尔城 longyearbyen langyiercheng | lyec | 伊尔城 yiercheng 尔城 ercheng 城 cheng | norway | 挪威 norway nuowei | nw | 威 wei
201001036	Asia/Almaty	Almaty	Kazakhstan	Almaty	阿拉木图	哈萨克斯坦	a la mu tu	almaty | 阿拉木图 almaty alamutu | almt | 拉木图 lamutu 木图 mutu 图 tu | kazakhstan | 哈萨克斯坦 kazakhstan hasakesitan | hskst | 萨克斯坦 sakesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
CD	Asia/Shanghai	No. 1 East Wangjing Road		No. 1 East Wangjing Road	望京东路1号	中国	wang jing dong lu yi hao	no. 1 east wangjing road | 望京东路一号 望京东路1号 no. 1 east wangjing road wangjingdongluyihao | n1ewr | 1eastwangjingroad eastwangjingroad wangjingroad road | zg
201001038	Africa/Asmera	Asmera	Mali	Asmera	马萨瓦	马里	ma sa wa	asmera | 马萨瓦 asmera masawa | msw | 萨瓦 sawa 瓦 wa | mali | 马里 mali mali | ml | 里 li
201001039	Africa/Bamako	Bamako	Mali	Bamako	巴马科	马里	ba ma ke	bamako | 巴马科 bamako bamake | bmk | 马科 make 科 ke | mali | 马里 mali mali | ml | 里 li
201001040	Africa/Bangui	Bangui	Central African Republic	Bangui	班基	中非	ban ji	bangui | 班基 bangui banji | bj | 基 ji | central african republic | 中非 central african republic zhongfei | car | zf | africanrepublic republic | 非 fei
201001041	Africa/Banjul	Banjul	Gambia	Banjul	班珠尔	冈比亚	ban zhu er	banjul | 班珠尔 banjul banzhuer | bze | 珠尔 zhuer 尔 er | gambia | 冈比亚 gambia gangbiya | gby | 比亚 biya 亚 ya
201001042	Africa/Bissau	Bissau	Guinea-Bissau	Bissau	比绍	几内亚比绍	bi shao	bissau | 比绍 bissau bishao | bs | 绍 shao | guinea bissau | 几内亚比绍 guinea-bissau jineiyabishao | gb | jnybs | 内亚比绍 neiyabishao 亚比绍 yabishao 比绍 bishao 绍 shao
201000775	Africa/Bujumbura	Bujumbura	Burundi	Bujumbura	布琼布拉	布隆迪	bu qiong bu la	bujumbura | 布琼布拉 bujumbura buqiongbula | bqbl | 琼布拉 qiongbula 布拉 bula 拉 la | burundi | 布隆迪 burundi bulongdi | bld | 隆迪 longdi 迪 di
201000317	Africa/Ceuta	Ceuta	Spain	Ceuta	休达	西班牙	xiu da	ceuta | 休达 ceuta xiuda | xd | 达 da | spain | 西班牙 spain xibanya | xby | 班牙 banya 牙 ya
201001043	Africa/Douala	Douala	Cameroon	Douala	杜阿拉	喀麦隆	du a la	douala | 杜阿拉 douala duala | dal | 阿拉 ala 拉 la | cameroon | 喀麦隆 cameroon kamailong | kml | 麦隆 mailong 隆 long
201001044	Africa/El_Aaiun	El-Aaiun	Western Sahara	El-Aaiun	阿尤恩	西撒哈拉	a you en	el-aaiun | 阿尤恩 el-aaiun ayouen | ea | aye | aaiun | 尤恩 youen 恩 en | western sahara | 西撒哈拉 western sahara xisahala | ws | xshl | sahara | 撒哈拉 sahala 哈拉 hala 拉 la
201001045	Africa/Juba	Juba	South Sudan	Juba	朱巴	南苏丹	zhu ba	juba | 朱巴 juba zhuba | zb | 巴 ba | south sudan | 南苏丹 south sudan nansudan | ss | nsd | sudan | 苏丹 sudan 丹 dan
201000696	Africa/Libreville	Libreville	Gabon	Libreville	利伯维尔	加蓬	li bo wei er	libreville | 利伯维尔 libreville liboweier | lbwe | 伯维尔 boweier 维尔 weier 尔 er | gabon | 加蓬 gabon jiapeng | jp | 蓬 peng
201000744	Africa/Lome	Lome	Togo	Lome	洛美	多哥	luo mei	lome | 洛美 lome luomei | lm | 美 mei | togo | 多哥 togo duoge | dg | 哥 ge
201000750	Africa/Luanda	Luanda	Angola	Luanda	罗安达	安哥拉	luo an da	luanda | 罗安达 luanda luoanda | lad | 安达 anda 达 da | angola | 安哥拉 angola angela | agl | 哥拉 gela 拉 la
201001046	Africa/Lubumbashi	Lubumbashi	Democratic Republic of the Congo	Lubumbashi	卢本巴希	刚果民主共和国	lu ben ba xi	lubumbashi | 卢本巴希 lubumbashi lubenbaxi | lbbx | 本巴希 benbaxi 巴希 baxi 希 xi | democratic republic of the congo | 刚果民主共和国 democratic republic of the congo gangguominzhugongheguo | drotc | ggmzghg | republicofthecongo ofthecongo thecongo congo | 果民主共和国 guominzhugongheguo 民主共和国 minzhugongheguo 主共和国 zhugongheguo 共和国 gongheguo 和国 heguo 国 guo
201000875	Africa/Lusaka	Lusaka	Zambia	Lusaka	卢萨卡	赞比亚	lu sa ka	lusaka | 卢萨卡 lusaka lusaka | lsk | 萨卡 saka 卡 ka | zambia | 赞比亚 zambia zanbiya | zby | 比亚 biya 亚 ya
201000877	Africa/Malabo	Malabo	Equatorial Guinea	Malabo	马拉博	赤道几内亚	ma la bo	malabo | 马拉博 malabo malabo | mlb | 拉博 labo 博 bo | equatorial guinea | 赤道几内亚 equatorial guinea chidaojineiya | eg | cdjny | guinea | 道几内亚 daojineiya 几内亚 jineiya 内亚 neiya 亚 ya
201000867	Africa/Maputo	Maputo	Mozambique	Maputo	马普托	莫桑比克	ma pu tuo	maputo | 马普托 maputo maputuo | mpt | 普托 putuo 托 tuo | mozambique | 莫桑比克 mozambique mosangbike | msbk | 桑比克 sangbike 比克 bike 克 ke
201001047	Africa/Mbabane	Mbabane	Swaziland	Mbabane	姆巴巴纳	斯威士兰	mu ba ba na	mbabane | 姆巴巴纳 mbabane mubabana | mbbn | 巴巴纳 babana 巴纳 bana 纳 na | swaziland | 斯威士兰 swaziland siweishilan | swsl | 威士兰 weishilan 士兰 shilan 兰 lan
201000691	Africa/Monrovia	Monrovia	Liberia	Monrovia	蒙罗维亚	利比里亚	meng luo wei ya	monrovia | 蒙罗维亚 monrovia mengluoweiya | mlwy | 罗维亚 luoweiya 维亚 weiya 亚 ya | liberia | 利比里亚 liberia libiliya | lbly | 比里亚 biliya 里亚 liya 亚 ya
201000911	Africa/Ndjamena	Ndjamena	Chad	Ndjamena	恩贾梅纳	乍得	en jia mei na	ndjamena | 恩贾梅纳 ndjamena enjiameina | ejmn | 贾梅纳 jiameina 梅纳 meina 纳 na | chad | 乍得 chad zhade | zd | 得 de
201000758	Africa/Niamey	Niamey	Niger	Niamey	尼亚美	尼日尔	ni ya mei	niamey | 尼亚美 niamey niyamei | nym | 亚美 yamei 美 mei | niger | 尼日尔 niger nirier | nre | 日尔 rier 尔 er
201000819	Africa/Nouakchott	Nouakchott	Mauritania	Nouakchott	努瓦克肖特	毛里塔尼亚	nu wa ke xiao te	nouakchott | 努瓦克肖特 nouakchott nuwakexiaote | nwkxt | 瓦克肖特 wakexiaote 克肖特 kexiaote 肖特 xiaote 特 te | mauritania | 毛里塔尼亚 mauritania maolitaniya | mltny | 里塔尼亚 litaniya 塔尼亚 taniya 尼亚 niya 亚 ya
201000782	Africa/Ouagadougou	Ouagadougou	Burkina Faso	Ouagadougou	瓦加杜古	布基纳法索	wa jia du gu	ouagadougou | 瓦加杜古 ouagadougou wajiadugu | wjdg | 加杜古 jiadugu 杜古 dugu 古 gu | burkina faso | 布基纳法索 burkina faso bujinafasuo | bf | bjnfs | faso | 基纳法索 jinafasuo 纳法索 nafasuo 法索 fasuo 索 suo
201000873	Africa/Porto-Novo	Porto-Novo	Benin	Porto-Novo	波多诺伏	贝宁	bo duo nuo fu	porto-novo | 波多诺伏 porto-novo boduonuofu | pn | bdnf | novo | 多诺伏 duonuofu 诺伏 nuofu 伏 fu | benin | 贝宁 benin beining | bn | 宁 ning
201001048	Africa/Windhoek	Windhoek	Namibia	Windhoek	温特和克	纳米比亚	wen te he ke	windhoek | 温特和克 windhoek wenteheke | wthk | 特和克 teheke 和克 heke 克 ke | namibia | 纳米比亚 namibia namibiya | nmby | 米比亚 mibiya 比亚 biya 亚 ya
201001049	America/Araguaina	Araguaina	Brazil	Araguaina	阿拉瓜伊纳	巴西	a la gua yi na	araguaina | 阿拉瓜伊纳 araguaina alaguayina | algyn | 拉瓜伊纳 laguayina 瓜伊纳 guayina 伊纳 yina 纳 na | brazil | 巴西 brazil baxi | bx | 西 xi
201001050	America/Argentina/Catamarca	Catamarca	Argentina	Catamarca	卡塔马卡	阿根廷	ka ta ma ka	catamarca | 卡塔马卡 catamarca katamaka | ktmk | 塔马卡 tamaka 马卡 maka 卡 ka | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201000414	America/Argentina/Cordoba	Cordoba	Argentina	Cordoba	科尔多瓦	阿根廷	ke er duo wa	cordoba | 科尔多瓦 cordoba keerduowa | kedw | 尔多瓦 erduowa 多瓦 duowa 瓦 wa | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001051	America/Argentina/Jujuy	San Salvador de Jujuy	Argentina	San Salvador de Jujuy	圣萨尔瓦多-德胡胡伊	阿根廷	sheng sa er wa duo de hu hu yi	san salvador de jujuy | 圣萨尔瓦多德胡胡伊 san salvador de jujuy shengsaerwaduodehuhuyi | ssdj | ssewddhhy | salvadordejujuy dejujuy jujuy | 萨尔瓦多德胡胡伊 saerwaduodehuhuyi 尔瓦多德胡胡伊 erwaduodehuhuyi 瓦多德胡胡伊 waduodehuhuyi 多德胡胡伊 duodehuhuyi 德胡胡伊 dehuhuyi 胡胡伊 huhuyi 胡伊 huyi 伊 yi | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001052	Europe/Madrid	Calahorra	Spain	Calahorra	卡拉奥拉	西班牙	ka la ao la	calahorra | 卡拉奥拉 calahorra kalaaola | klal | 拉奥拉 laaola 奥拉 aola 拉 la | spain | 西班牙 spain xibanya | xby | 班牙 banya 牙 ya
201001053	America/Argentina/Rio_Gallegos	Rio Gallegos	Argentina	Rio Gallegos	里奥加耶戈斯	阿根廷	li ao jia ye ge si	rio gallegos | 里奥加耶戈斯 rio gallegos liaojiayegesi | rg | lajygs | gallegos | 奥加耶戈斯 aojiayegesi 加耶戈斯 jiayegesi 耶戈斯 yegesi 戈斯 gesi 斯 si | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001054	America/Argentina/Salta	Salta	Argentina	Salta	萨尔塔	阿根廷	sa er ta	salta | 萨尔塔 salta saerta | set | 尔塔 erta 塔 ta | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001055	America/Argentina/San_Juan	San Juan	Argentina	San Juan	圣胡安	阿根廷	sheng hu an	san juan | 圣胡安 san juan shenghuan | sj | sha | juan | 胡安 huan 安 an | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001056	America/Argentina/San_Luis	San Luis	Argentina	San Luis	圣路易斯	阿根廷	sheng lu yi si	san luis | 圣路易斯 san luis shengluyisi | sl | slys | luis | 路易斯 luyisi 易斯 yisi 斯 si | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001057	America/Argentina/Tucuman	Tucuman	Argentina	Tucuman	圣米格尔-德图库曼	阿根廷	sheng mi ge er de tu ku man	tucuman | 圣米格尔德图库曼 tucuman shengmigeerdetukuman | smgedtkm | 米格尔德图库曼 migeerdetukuman 格尔德图库曼 geerdetukuman 尔德图库曼 erdetukuman 德图库曼 detukuman 图库曼 tukuman 库曼 kuman 曼 man | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201000423	America/Argentina/Ushuaia	Ushuaia	Argentina	Ushuaia	乌斯怀亚	阿根廷	wu si huai ya	ushuaia | 乌斯怀亚 ushuaia wusihuaiya | wshy | 斯怀亚 sihuaiya 怀亚 huaiya 亚 ya | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001058	America/Atikokan	Atikokan	Canada	Atikokan	阿蒂科肯	加拿大	a di ke ken	atikokan | 阿蒂科肯 atikokan adikeken | adkk | 蒂科肯 dikeken 科肯 keken 肯 ken | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001059	America/Atka	Atka	United States	Atka	阿特卡	美国	a te ka	atka | 阿特卡 atka ateka | atk | 特卡 teka 卡 ka | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001060	America/Bahia	Bahia	Brazil	Bahia	巴伊亚	巴西	ba yi ya	bahia | 巴伊亚 bahia bayiya | byy | 伊亚 yiya 亚 ya | brazil | 巴西 brazil baxi | bx | 西 xi
201001061	America/Belem	Belem	Brazil	Belem	贝伦	巴西	bei lun	belem | 贝伦 belem beilun | bl | 伦 lun | brazil | 巴西 brazil baxi | bx | 西 xi
201001062	America/Blanc-Sablon	Blanc-Sablon	Canada	Blanc-Sablon	布朗萨布隆	加拿大	bu lang sa bu long	blanc-sablon | 布朗萨布隆 blanc-sablon bulangsabulong | bs | blsbl | sablon | 朗萨布隆 langsabulong 萨布隆 sabulong 布隆 bulong 隆 long | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001063	America/Boa_Vista	Boa Vista	Brazil	Boa Vista	博阿维斯塔	巴西	bo a wei si ta	boa vista | 博阿维斯塔 boa vista boaweisita | bv | bawst | vista | 阿维斯塔 aweisita 维斯塔 weisita 斯塔 sita 塔 ta | brazil | 巴西 brazil baxi | bx | 西 xi
201001064	America/Boise	Boise	United States	Boise	博伊西	美国	bo yi xi	boise | 博伊西 boise boyixi | byx | 伊西 yixi 西 xi | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001065	America/Cambridge_Bay	Cambridge Bay	Canada	Cambridge Bay	剑桥湾	加拿大	jian qiao wan	cambridge bay | 剑桥湾 cambridge bay jianqiaowan | cb | jqw | bay | 桥湾 qiaowan 湾 wan | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
